invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,total,month,hour
9517,WALM003,San Antonio,Home and lifestyle,52.0,2.0,2020-02-27,15:06:00,Cash,6.0,0.48,104.0,2,15
9518,WALM065,Texas City,Fashion accessories,78.0,1.0,2022-01-30,13:10:00,Cash,4.0,0.33,78.0,1,13
9519,WALM054,Sherman,Home and lifestyle,83.0,2.0,2020-01-05,12:04:00,Cash,6.0,0.21,166.0,1,12
9520,WALM054,Sherman,Fashion accessories,15.0,1.0,2021-05-14,10:51:00,Cash,7.0,0.33,15.0,5,10
9521,WALM099,Weatherford,Home and lifestyle,81.0,3.0,2023-05-01,8:42:00,Cash,6.0,0.18,243.0,5,8
9522,WALM089,Southlake,Fashion accessories,55.0,2.0,2022-03-13,8:10:00,Cash,3.0,0.33,110.0,3,8
9523,WALM082,Weslaco,Home and lifestyle,30.0,1.0,2022-07-16,8:25:00,Cash,4.0,0.33,30.0,7,8
9524,WALM046,Temple,Fashion accessories,82.0,1.0,2020-11-05,7:25:00,Cash,4.0,0.48,82.0,11,7
9525,WALM025,Waco,Home and lifestyle,79.0,1.0,2020-06-02,10:08:00,Cash,3.0,0.48,79.0,6,10
9526,WALM032,Tyler,Fashion accessories,43.0,2.0,2022-12-13,13:20:00,Cash,4.0,0.48,86.0,12,13
9527,WALM074,Weslaco,Home and lifestyle,45.0,2.0,2022-06-11,11:43:00,Cash,7.0,0.33,90.0,6,11
9528,WALM038,Sugar Land,Fashion accessories,48.0,3.0,2023-05-26,11:34:00,Cash,7.0,0.48,144.0,5,11
9529,WALM030,Richardson,Home and lifestyle,30.0,3.0,2021-03-31,6:52:00,Cash,4.0,0.48,90.0,3,6
9530,WALM003,San Antonio,Fashion accessories,85.0,1.0,2023-12-09,10:07:00,Cash,7.0,0.48,85.0,12,10
9531,WALM029,Round Rock,Home and lifestyle,56.0,2.0,2020-02-08,12:04:00,Cash,3.0,0.48,112.0,2,12
9532,WALM009,Plano,Fashion accessories,78.0,3.0,2021-11-25,15:41:00,Cash,6.0,0.48,234.0,11,15
9533,WALM082,Weslaco,Home and lifestyle,64.0,3.0,2023-12-11,10:58:00,Cash,6.0,0.33,192.0,12,10
9534,WALM003,San Antonio,Fashion accessories,64.0,2.0,2021-12-05,14:49:00,Cash,6.0,0.48,128.0,12,14
9535,WALM087,Waxahachie,Home and lifestyle,54.0,2.0,2022-11-29,16:42:00,Cash,5.0,0.33,108.0,11,16
9536,WALM099,Weatherford,Fashion accessories,15.0,1.0,2023-03-07,6:48:00,Cash,4.0,0.18,15.0,3,6
9537,WALM050,Victoria,Home and lifestyle,17.0,3.0,2023-03-01,13:11:00,Credit card,5.0,0.48,51.0,3,13
9538,WALM089,Southlake,Fashion accessories,33.0,3.0,2022-06-24,6:43:00,Cash,6.0,0.33,99.0,6,6
9539,WALM046,Temple,Home and lifestyle,83.0,3.0,2021-03-07,15:40:00,Cash,3.0,0.48,249.0,3,15
9540,WALM050,Victoria,Fashion accessories,43.0,1.0,2020-02-09,9:45:00,Credit card,6.0,0.48,43.0,2,9
9541,WALM099,Weatherford,Home and lifestyle,58.0,3.0,2020-09-21,6:37:00,Cash,7.0,0.18,174.0,9,6
9542,WALM025,Waco,Fashion accessories,74.0,2.0,2021-05-15,11:57:00,Cash,6.0,0.48,148.0,5,11
9543,WALM009,Plano,Home and lifestyle,45.0,3.0,2021-03-30,9:13:00,Cash,7.0,0.48,135.0,3,9
9544,WALM089,Southlake,Fashion accessories,50.0,2.0,2021-05-05,9:10:00,Cash,3.0,0.33,100.0,5,9
9545,WALM087,Waxahachie,Home and lifestyle,84.0,3.0,2023-09-11,7:56:00,Cash,4.0,0.33,252.0,9,7
9546,WALM003,San Antonio,Fashion accessories,69.0,2.0,2021-01-27,8:08:00,Cash,7.0,0.48,138.0,1,8
9547,WALM065,Texas City,Home and lifestyle,80.0,2.0,2020-02-03,11:20:00,Cash,4.0,0.33,160.0,2,11
9548,WALM030,Richardson,Fashion accessories,30.0,2.0,2022-08-11,9:23:00,Cash,4.0,0.48,60.0,8,9
9549,WALM084,Schertz,Home and lifestyle,70.0,2.0,2021-07-31,7:21:00,Cash,6.0,0.33,140.0,7,7
9550,WALM009,Plano,Fashion accessories,45.0,2.0,2022-10-02,9:14:00,Cash,7.0,0.48,90.0,10,9
9551,WALM054,Sherman,Home and lifestyle,42.0,3.0,2020-02-13,16:51:00,Cash,7.0,0.21,126.0,2,16
9552,WALM003,San Antonio,Fashion accessories,32.0,3.0,2022-08-02,8:34:00,Cash,6.0,0.48,96.0,8,8
9553,WALM099,Weatherford,Home and lifestyle,29.0,2.0,2020-05-23,15:05:00,Cash,3.0,0.18,58.0,5,15
9554,WALM035,San Angelo,Fashion accessories,56.0,3.0,2021-09-16,6:36:00,Cash,3.0,0.48,168.0,9,6
9555,WALM056,Rowlett,Home and lifestyle,46.0,3.0,2021-11-06,7:32:00,Cash,4.0,0.33,138.0,11,7
9556,WALM099,Weatherford,Fashion accessories,31.0,1.0,2022-05-22,16:05:00,Cash,3.0,0.18,31.0,5,16
9557,WALM074,Weslaco,Home and lifestyle,32.0,2.0,2021-11-17,7:55:00,Cash,5.0,0.33,64.0,11,7
9558,WALM032,Tyler,Fashion accessories,49.0,1.0,2023-07-29,7:01:00,Cash,7.0,0.48,49.0,7,7
9559,WALM058,Port Arthur,Home and lifestyle,72.0,3.0,2023-06-24,13:29:00,Cash,3.0,0.33,216.0,6,13
9560,WALM054,Sherman,Fashion accessories,53.0,1.0,2022-10-22,11:17:00,Cash,4.0,0.33,53.0,10,11
9561,WALM025,Waco,Home and lifestyle,46.0,1.0,2023-01-06,15:50:00,Cash,6.0,0.48,46.0,1,15
9562,WALM089,Southlake,Fashion accessories,24.0,3.0,2021-07-10,12:34:00,Cash,7.0,0.33,72.0,7,12
9563,WALM030,Richardson,Home and lifestyle,19.0,3.0,2023-04-25,9:27:00,Cash,6.0,0.48,57.0,4,9
9564,WALM038,Sugar Land,Fashion accessories,73.0,2.0,2020-09-20,8:41:00,Cash,3.0,0.48,146.0,9,8
9565,WALM099,Weatherford,Home and lifestyle,76.0,1.0,2020-12-09,13:15:00,Cash,6.0,0.18,76.0,12,13
9566,WALM009,Plano,Fashion accessories,34.0,1.0,2020-08-20,12:51:00,Cash,3.0,0.48,34.0,8,12
9567,WALM073,Seguin,Home and lifestyle,26.0,3.0,2021-07-27,17:00:00,Cash,7.0,0.33,78.0,7,17
9568,WALM058,Port Arthur,Fashion accessories,39.0,2.0,2021-02-28,13:03:00,Cash,5.0,0.33,78.0,2,13
9569,WALM073,Seguin,Home and lifestyle,42.0,2.0,2021-02-25,8:07:00,Cash,6.0,0.33,84.0,2,8
9570,WALM058,Port Arthur,Fashion accessories,36.0,1.0,2020-07-18,10:38:00,Cash,3.0,0.33,36.0,7,10
9571,WALM056,Rowlett,Home and lifestyle,72.0,1.0,2020-08-04,16:02:00,Cash,5.0,0.33,72.0,8,16
9572,WALM055,Waxahachie,Fashion accessories,33.0,1.0,2021-03-13,13:08:00,Cash,5.0,0.33,33.0,3,13
9573,WALM035,San Angelo,Home and lifestyle,47.0,2.0,2020-02-27,9:17:00,Cash,4.0,0.48,94.0,2,9
9574,WALM087,Waxahachie,Fashion accessories,29.0,2.0,2022-04-23,15:42:00,Cash,6.0,0.33,58.0,4,15
9575,WALM069,Rockwall,Home and lifestyle,62.0,3.0,2022-08-18,15:32:00,Cash,4.0,0.33,186.0,8,15
9576,WALM065,Texas City,Fashion accessories,50.0,3.0,2022-08-02,6:05:00,Cash,7.0,0.33,150.0,8,6
9577,WALM073,Seguin,Home and lifestyle,18.0,1.0,2023-06-21,15:28:00,Cash,6.0,0.33,18.0,6,15
9578,WALM046,Temple,Fashion accessories,78.0,3.0,2021-10-28,9:11:00,Cash,3.0,0.48,234.0,10,9
9579,WALM074,Weslaco,Home and lifestyle,85.0,2.0,2020-08-07,8:05:00,Cash,5.0,0.33,170.0,8,8
9580,WALM099,Weatherford,Fashion accessories,63.0,3.0,2020-07-05,15:22:00,Cash,4.0,0.18,189.0,7,15
9581,WALM073,Seguin,Home and lifestyle,66.0,3.0,2022-07-19,16:03:00,Cash,3.0,0.33,198.0,7,16
9582,WALM056,Rowlett,Fashion accessories,54.0,1.0,2020-02-19,8:54:00,Cash,5.0,0.33,54.0,2,8
9583,WALM065,Texas City,Home and lifestyle,32.0,1.0,2020-12-24,11:37:00,Cash,5.0,0.33,32.0,12,11
9584,WALM056,Rowlett,Fashion accessories,59.0,3.0,2021-03-03,12:22:00,Cash,5.0,0.33,177.0,3,12
9585,WALM025,Waco,Home and lifestyle,40.0,3.0,2020-04-30,6:37:00,Cash,6.0,0.48,120.0,4,6
9586,WALM074,Weslaco,Fashion accessories,83.0,1.0,2022-05-23,14:15:00,Cash,7.0,0.33,83.0,5,14
9587,WALM003,San Antonio,Home and lifestyle,24.0,2.0,2023-09-18,11:29:00,Cash,7.0,0.48,48.0,9,11
9588,WALM086,Rosenberg,Fashion accessories,19.0,1.0,2020-04-16,8:51:00,Cash,4.0,0.33,19.0,4,8
9589,WALM055,Waxahachie,Home and lifestyle,17.0,3.0,2023-01-27,6:24:00,Cash,6.0,0.33,51.0,1,6
9590,WALM069,Rockwall,Fashion accessories,16.0,2.0,2022-05-23,8:35:00,Cash,6.0,0.33,32.0,5,8
9591,WALM032,Tyler,Home and lifestyle,84.0,3.0,2021-01-05,10:48:00,Cash,3.0,0.48,252.0,1,10
9592,WALM073,Seguin,Fashion accessories,56.0,2.0,2020-07-30,7:19:00,Cash,7.0,0.33,112.0,7,7
9593,WALM030,Richardson,Home and lifestyle,47.0,2.0,2020-09-13,12:34:00,Cash,7.0,0.48,94.0,9,12
9594,WALM025,Waco,Fashion accessories,67.0,3.0,2021-03-07,11:47:00,Cash,5.0,0.48,201.0,3,11
9595,WALM025,Waco,Home and lifestyle,37.0,2.0,2021-08-07,6:22:00,Cash,4.0,0.48,74.0,8,6
9596,WALM082,Weslaco,Fashion accessories,47.0,2.0,2020-02-27,13:56:00,Cash,5.0,0.33,94.0,2,13
9597,WALM082,Weslaco,Home and lifestyle,75.0,3.0,2021-02-02,6:29:00,Cash,4.0,0.33,225.0,2,6
9598,WALM009,Plano,Fashion accessories,69.0,2.0,2023-11-13,14:11:00,Cash,6.0,0.48,138.0,11,14
9599,WALM009,Plano,Home and lifestyle,17.0,3.0,2020-03-20,13:40:00,Cash,6.0,0.48,51.0,3,13
9600,WALM075,San Marcos,Fashion accessories,26.0,1.0,2023-12-04,10:40:00,Cash,5.0,0.33,26.0,12,10
9601,WALM065,Texas City,Home and lifestyle,30.0,2.0,2023-11-27,11:40:00,Cash,3.0,0.33,60.0,11,11
9602,WALM055,Waxahachie,Fashion accessories,23.0,1.0,2020-06-24,11:36:00,Cash,7.0,0.33,23.0,6,11
9603,WALM029,Round Rock,Home and lifestyle,54.0,2.0,2022-11-19,14:54:00,Cash,6.0,0.48,108.0,11,14
9604,WALM087,Waxahachie,Fashion accessories,16.0,1.0,2022-09-14,9:57:00,Cash,7.0,0.33,16.0,9,9
9605,WALM035,San Angelo,Home and lifestyle,23.0,2.0,2023-02-18,8:15:00,Cash,7.0,0.48,46.0,2,8
9606,WALM075,San Marcos,Fashion accessories,82.0,3.0,2021-09-18,14:31:00,Cash,7.0,0.33,246.0,9,14
9607,WALM025,Waco,Home and lifestyle,80.0,1.0,2022-10-18,13:04:00,Cash,5.0,0.48,80.0,10,13
9608,WALM009,Plano,Fashion accessories,31.0,3.0,2023-12-24,9:28:00,Cash,4.0,0.48,93.0,12,9
9609,WALM003,San Antonio,Home and lifestyle,62.0,2.0,2023-08-18,6:53:00,Cash,5.0,0.48,124.0,8,6
9610,WALM056,Rowlett,Fashion accessories,76.0,1.0,2021-07-21,13:04:00,Cash,3.0,0.33,76.0,7,13
9611,WALM089,Southlake,Home and lifestyle,71.0,2.0,2021-03-21,13:37:00,Cash,4.0,0.33,142.0,3,13
9612,WALM084,Schertz,Fashion accessories,49.0,3.0,2020-12-27,16:24:00,Cash,7.0,0.33,147.0,12,16
9613,WALM054,Sherman,Home and lifestyle,46.0,2.0,2022-07-08,10:46:00,Cash,5.0,0.21,92.0,7,10
9614,WALM075,San Marcos,Fashion accessories,39.0,3.0,2021-07-03,10:13:00,Cash,4.0,0.33,117.0,7,10
9615,WALM025,Waco,Home and lifestyle,51.0,1.0,2021-01-13,10:22:00,Cash,3.0,0.48,51.0,1,10
9616,WALM003,San Antonio,Fashion accessories,37.0,1.0,2020-12-28,6:28:00,Cash,7.0,0.48,37.0,12,6
9617,WALM003,San Antonio,Home and lifestyle,78.0,2.0,2021-03-22,11:26:00,Cash,3.0,0.48,156.0,3,11
9618,WALM056,Rowlett,Fashion accessories,43.0,1.0,2023-03-28,12:40:00,Cash,6.0,0.33,43.0,3,12
9619,WALM074,Weslaco,Home and lifestyle,84.0,1.0,2020-02-29,11:01:00,Cash,7.0,0.33,84.0,2,11
9620,WALM069,Rockwall,Fashion accessories,26.0,2.0,2022-04-11,14:10:00,Cash,6.0,0.33,52.0,4,14
9621,WALM073,Seguin,Home and lifestyle,39.0,1.0,2022-08-31,14:57:00,Cash,3.0,0.33,39.0,8,14
9622,WALM075,San Marcos,Fashion accessories,36.0,1.0,2020-10-16,13:21:00,Cash,3.0,0.33,36.0,10,13
9623,WALM009,Plano,Home and lifestyle,53.0,3.0,2021-06-04,7:39:00,Cash,5.0,0.48,159.0,6,7
9624,WALM050,Victoria,Fashion accessories,79.0,2.0,2020-08-27,8:23:00,Credit card,3.0,0.48,158.0,8,8
9625,WALM075,San Marcos,Home and lifestyle,70.0,1.0,2020-03-30,15:05:00,Cash,4.0,0.33,70.0,3,15
9626,WALM065,Texas City,Fashion accessories,30.0,1.0,2021-02-13,8:51:00,Cash,3.0,0.33,30.0,2,8
9627,WALM089,Southlake,Home and lifestyle,61.0,3.0,2020-05-19,9:02:00,Cash,4.0,0.33,183.0,5,9
9628,WALM030,Richardson,Fashion accessories,74.0,3.0,2023-03-22,12:54:00,Cash,7.0,0.48,222.0,3,12
9629,WALM056,Rowlett,Home and lifestyle,49.0,1.0,2022-11-28,16:53:00,Cash,4.0,0.33,49.0,11,16
9630,WALM003,San Antonio,Fashion accessories,80.0,2.0,2020-03-16,12:15:00,Cash,7.0,0.48,160.0,3,12
9631,WALM074,Weslaco,Home and lifestyle,42.0,3.0,2023-11-19,8:42:00,Cash,7.0,0.33,126.0,11,8
9632,WALM084,Schertz,Fashion accessories,69.0,2.0,2022-04-15,9:59:00,Cash,4.0,0.33,138.0,4,9
9633,WALM009,Plano,Home and lifestyle,36.0,3.0,2021-06-01,14:26:00,Cash,3.0,0.48,108.0,6,14
9634,WALM065,Texas City,Fashion accessories,45.0,3.0,2021-01-20,10:14:00,Cash,6.0,0.33,135.0,1,10
9635,WALM050,Victoria,Home and lifestyle,27.0,2.0,2022-08-30,7:02:00,Credit card,6.0,0.48,54.0,8,7
9636,WALM075,San Marcos,Fashion accessories,77.0,2.0,2020-09-17,14:03:00,Cash,3.0,0.33,154.0,9,14
9637,WALM003,San Antonio,Home and lifestyle,78.0,3.0,2022-07-29,11:04:00,Cash,5.0,0.48,234.0,7,11
9638,WALM032,Tyler,Fashion accessories,42.0,1.0,2022-12-16,9:19:00,Cash,4.0,0.48,42.0,12,9
9639,WALM084,Schertz,Home and lifestyle,42.0,1.0,2022-10-21,10:23:00,Cash,3.0,0.33,42.0,10,10
9640,WALM029,Round Rock,Fashion accessories,57.0,1.0,2020-01-07,6:37:00,Cash,7.0,0.48,57.0,1,6
9641,WALM035,San Angelo,Home and lifestyle,17.0,1.0,2020-11-17,12:49:00,Cash,6.0,0.48,17.0,11,12
9642,WALM074,Weslaco,Fashion accessories,67.0,2.0,2023-01-07,6:50:00,Cash,3.0,0.33,134.0,1,6
9643,WALM084,Schertz,Home and lifestyle,22.0,3.0,2020-04-16,12:32:00,Cash,5.0,0.33,66.0,4,12
9644,WALM046,Temple,Fashion accessories,28.0,2.0,2021-12-01,10:57:00,Cash,3.0,0.48,56.0,12,10
9645,WALM029,Round Rock,Home and lifestyle,28.0,3.0,2020-08-30,7:53:00,Cash,4.0,0.48,84.0,8,7
9646,WALM046,Temple,Fashion accessories,29.0,3.0,2023-01-25,16:22:00,Cash,7.0,0.48,87.0,1,16
9647,WALM032,Tyler,Home and lifestyle,30.0,3.0,2020-07-12,9:16:00,Cash,6.0,0.48,90.0,7,9
9648,WALM099,Weatherford,Fashion accessories,55.0,3.0,2023-01-25,16:54:00,Cash,7.0,0.18,165.0,1,16
9649,WALM009,Plano,Home and lifestyle,63.0,2.0,2021-08-26,14:39:00,Cash,4.0,0.48,126.0,8,14
9650,WALM056,Rowlett,Fashion accessories,32.0,1.0,2023-11-22,8:41:00,Cash,5.0,0.33,32.0,11,8
9651,WALM084,Schertz,Home and lifestyle,84.0,1.0,2020-11-02,13:04:00,Cash,5.0,0.33,84.0,11,13
9652,WALM069,Rockwall,Fashion accessories,15.0,1.0,2020-06-22,13:08:00,Cash,4.0,0.33,15.0,6,13
9653,WALM099,Weatherford,Home and lifestyle,85.0,2.0,2022-12-07,7:11:00,Cash,5.0,0.18,170.0,12,7
9654,WALM032,Tyler,Fashion accessories,25.0,3.0,2020-04-05,16:10:00,Cash,6.0,0.48,75.0,4,16
9655,WALM050,Victoria,Home and lifestyle,52.0,2.0,2021-02-28,12:56:00,Credit card,7.0,0.48,104.0,2,12
9656,WALM065,Texas City,Fashion accessories,56.0,1.0,2020-06-19,10:09:00,Cash,5.0,0.33,56.0,6,10
9657,WALM030,Richardson,Home and lifestyle,33.0,1.0,2020-04-09,15:19:00,Cash,5.0,0.48,33.0,4,15
9658,WALM009,Plano,Fashion accessories,60.0,2.0,2020-07-17,7:37:00,Cash,6.0,0.48,120.0,7,7
9659,WALM087,Waxahachie,Home and lifestyle,47.0,1.0,2020-05-22,15:01:00,Cash,7.0,0.33,47.0,5,15
9660,WALM038,Sugar Land,Fashion accessories,62.0,1.0,2020-12-19,15:06:00,Cash,6.0,0.48,62.0,12,15
9661,WALM055,Waxahachie,Home and lifestyle,55.0,2.0,2020-05-31,12:12:00,Cash,4.0,0.33,110.0,5,12
9662,WALM035,San Angelo,Fashion accessories,27.0,3.0,2022-12-10,13:12:00,Cash,6.0,0.48,81.0,12,13
9663,WALM029,Round Rock,Home and lifestyle,64.0,3.0,2023-04-23,12:39:00,Cash,6.0,0.48,192.0,4,12
9664,WALM055,Waxahachie,Fashion accessories,47.0,3.0,2022-12-19,14:08:00,Cash,7.0,0.33,141.0,12,14
9665,WALM056,Rowlett,Home and lifestyle,66.0,2.0,2021-11-02,15:59:00,Cash,7.0,0.33,132.0,11,15
9666,WALM073,Seguin,Fashion accessories,50.0,3.0,2020-05-16,11:49:00,Cash,6.0,0.33,150.0,5,11
9667,WALM058,Port Arthur,Home and lifestyle,76.0,3.0,2023-11-26,10:05:00,Cash,6.0,0.33,228.0,11,10
9668,WALM074,Weslaco,Fashion accessories,15.0,1.0,2023-11-09,13:24:00,Cash,3.0,0.33,15.0,11,13
9669,WALM032,Tyler,Home and lifestyle,59.0,3.0,2022-09-15,8:08:00,Cash,5.0,0.48,177.0,9,8
9670,WALM055,Waxahachie,Fashion accessories,76.0,2.0,2023-11-13,9:11:00,Cash,4.0,0.33,152.0,11,9
9671,WALM054,Sherman,Home and lifestyle,44.0,1.0,2020-10-29,11:55:00,Cash,7.0,0.21,44.0,10,11
9672,WALM073,Seguin,Fashion accessories,65.0,1.0,2020-04-24,14:04:00,Cash,6.0,0.33,65.0,4,14
9673,WALM099,Weatherford,Home and lifestyle,36.0,2.0,2022-12-25,13:01:00,Cash,7.0,0.18,72.0,12,13
9674,WALM054,Sherman,Fashion accessories,21.0,1.0,2020-03-25,15:29:00,Cash,4.0,0.33,21.0,3,15
9675,WALM025,Waco,Home and lifestyle,36.0,1.0,2022-02-25,9:55:00,Cash,4.0,0.48,36.0,2,9
9676,WALM038,Sugar Land,Fashion accessories,18.0,3.0,2021-05-15,7:21:00,Cash,5.0,0.48,54.0,5,7
9677,WALM099,Weatherford,Home and lifestyle,36.0,2.0,2021-04-03,7:47:00,Cash,7.0,0.18,72.0,4,7
9678,WALM046,Temple,Fashion accessories,42.0,1.0,2022-02-03,12:37:00,Cash,3.0,0.48,42.0,2,12
9679,WALM054,Sherman,Home and lifestyle,18.0,1.0,2021-07-15,15:59:00,Cash,5.0,0.21,18.0,7,15
9680,WALM089,Southlake,Fashion accessories,32.0,2.0,2021-11-01,11:56:00,Cash,5.0,0.33,64.0,11,11
9681,WALM089,Southlake,Home and lifestyle,43.0,3.0,2022-03-15,8:01:00,Cash,6.0,0.33,129.0,3,8
9682,WALM086,Rosenberg,Fashion accessories,38.0,1.0,2020-04-01,12:44:00,Cash,6.0,0.33,38.0,4,12
9683,WALM058,Port Arthur,Home and lifestyle,43.0,2.0,2021-09-24,13:09:00,Cash,5.0,0.33,86.0,9,13
9684,WALM056,Rowlett,Fashion accessories,72.0,1.0,2020-06-13,9:58:00,Cash,5.0,0.33,72.0,6,9
9685,WALM055,Waxahachie,Home and lifestyle,49.0,3.0,2023-05-03,11:09:00,Cash,5.0,0.33,147.0,5,11
9686,WALM058,Port Arthur,Fashion accessories,36.0,1.0,2020-03-26,7:59:00,Cash,6.0,0.33,36.0,3,7
9687,WALM046,Temple,Home and lifestyle,16.0,3.0,2022-01-26,10:58:00,Cash,6.0,0.48,48.0,1,10
9688,WALM003,San Antonio,Fashion accessories,45.0,1.0,2021-09-02,14:30:00,Cash,7.0,0.48,45.0,9,14
9689,WALM038,Sugar Land,Home and lifestyle,80.0,1.0,2021-01-16,13:21:00,Cash,5.0,0.48,80.0,1,13
9690,WALM074,Weslaco,Fashion accessories,56.0,3.0,2023-01-03,16:22:00,Cash,3.0,0.33,168.0,1,16
9691,WALM087,Waxahachie,Home and lifestyle,60.0,3.0,2021-11-30,16:55:00,Cash,6.0,0.33,180.0,11,16
9692,WALM082,Weslaco,Fashion accessories,55.0,3.0,2023-12-14,10:54:00,Cash,7.0,0.33,165.0,12,10
9693,WALM029,Round Rock,Home and lifestyle,61.0,2.0,2021-07-30,8:37:00,Cash,4.0,0.48,122.0,7,8
9694,WALM069,Rockwall,Fashion accessories,66.0,3.0,2023-02-10,8:24:00,Cash,3.0,0.33,198.0,2,8
9695,WALM056,Rowlett,Home and lifestyle,75.0,3.0,2020-11-14,10:31:00,Cash,7.0,0.33,225.0,11,10
9696,WALM089,Southlake,Fashion accessories,80.0,2.0,2023-04-07,16:01:00,Cash,5.0,0.33,160.0,4,16
9697,WALM065,Texas City,Home and lifestyle,71.0,1.0,2023-05-23,16:15:00,Cash,7.0,0.33,71.0,5,16
9698,WALM032,Tyler,Fashion accessories,53.0,1.0,2020-08-23,12:36:00,Cash,7.0,0.48,53.0,8,12
9699,WALM082,Weslaco,Home and lifestyle,50.0,2.0,2021-12-16,7:53:00,Cash,6.0,0.33,100.0,12,7
9700,WALM073,Seguin,Fashion accessories,51.0,2.0,2020-03-09,12:45:00,Cash,4.0,0.33,102.0,3,12
9701,WALM074,Weslaco,Home and lifestyle,81.0,2.0,2021-10-07,11:43:00,Cash,3.0,0.33,162.0,10,11
9702,WALM087,Waxahachie,Fashion accessories,39.0,3.0,2020-11-11,15:58:00,Cash,6.0,0.33,117.0,11,15
9703,WALM099,Weatherford,Home and lifestyle,17.0,2.0,2020-05-08,8:37:00,Cash,6.0,0.18,34.0,5,8
9704,WALM032,Tyler,Fashion accessories,44.0,2.0,2021-12-31,12:08:00,Cash,7.0,0.48,88.0,12,12
9705,WALM054,Sherman,Home and lifestyle,75.0,1.0,2023-10-21,10:09:00,Cash,3.0,0.21,75.0,10,10
9706,WALM074,Weslaco,Fashion accessories,66.0,2.0,2020-10-19,13:50:00,Cash,3.0,0.33,132.0,10,13
9707,WALM038,Sugar Land,Home and lifestyle,45.0,3.0,2021-01-08,13:32:00,Cash,7.0,0.48,135.0,1,13
9708,WALM025,Waco,Fashion accessories,22.0,1.0,2023-12-14,11:29:00,Cash,4.0,0.48,22.0,12,11
9709,WALM089,Southlake,Home and lifestyle,54.0,1.0,2022-05-23,15:56:00,Cash,7.0,0.33,54.0,5,15
9710,WALM069,Rockwall,Fashion accessories,28.0,1.0,2023-03-17,7:25:00,Cash,5.0,0.33,28.0,3,7
9711,WALM035,San Angelo,Home and lifestyle,66.0,3.0,2023-06-11,9:07:00,Cash,5.0,0.48,198.0,6,9
9712,WALM050,Victoria,Fashion accessories,67.0,1.0,2023-01-15,8:39:00,Credit card,7.0,0.48,67.0,1,8
9713,WALM046,Temple,Home and lifestyle,47.0,3.0,2020-02-27,12:11:00,Cash,3.0,0.48,141.0,2,12
9714,WALM050,Victoria,Fashion accessories,26.0,2.0,2022-01-30,9:36:00,Credit card,4.0,0.48,52.0,1,9
9715,WALM074,Weslaco,Home and lifestyle,19.0,1.0,2021-01-13,14:07:00,Cash,5.0,0.33,19.0,1,14
9716,WALM065,Texas City,Fashion accessories,63.0,1.0,2023-01-18,15:00:00,Cash,6.0,0.33,63.0,1,15
9717,WALM089,Southlake,Home and lifestyle,68.0,3.0,2023-08-26,7:12:00,Cash,6.0,0.33,204.0,8,7
9718,WALM038,Sugar Land,Fashion accessories,68.0,2.0,2023-04-12,14:13:00,Cash,7.0,0.48,136.0,4,14
9719,WALM029,Round Rock,Home and lifestyle,32.0,3.0,2021-08-25,15:00:00,Cash,7.0,0.48,96.0,8,15
9720,WALM099,Weatherford,Fashion accessories,23.0,3.0,2022-09-11,10:52:00,Cash,5.0,0.18,69.0,9,10
9721,WALM069,Rockwall,Home and lifestyle,28.0,3.0,2023-11-24,11:10:00,Cash,4.0,0.33,84.0,11,11
9722,WALM056,Rowlett,Fashion accessories,68.0,1.0,2023-06-19,9:46:00,Cash,6.0,0.33,68.0,6,9
9723,WALM025,Waco,Home and lifestyle,38.0,1.0,2020-12-19,6:20:00,Cash,6.0,0.48,38.0,12,6
9724,WALM082,Weslaco,Fashion accessories,37.0,3.0,2020-06-19,10:38:00,Cash,5.0,0.33,111.0,6,10
9725,WALM086,Rosenberg,Home and lifestyle,79.0,2.0,2021-03-11,14:06:00,Cash,4.0,0.33,158.0,3,14
9726,WALM075,San Marcos,Fashion accessories,29.0,3.0,2020-09-16,6:07:00,Cash,4.0,0.33,87.0,9,6
9727,WALM046,Temple,Home and lifestyle,61.0,3.0,2022-06-09,10:33:00,Cash,5.0,0.48,183.0,6,10
9728,WALM058,Port Arthur,Fashion accessories,49.0,2.0,2023-05-30,16:17:00,Cash,7.0,0.33,98.0,5,16
9729,WALM025,Waco,Home and lifestyle,53.0,1.0,2022-11-24,14:06:00,Cash,4.0,0.48,53.0,11,14
9730,WALM025,Waco,Fashion accessories,40.0,3.0,2022-08-30,6:35:00,Cash,3.0,0.48,120.0,8,6
9731,WALM025,Waco,Home and lifestyle,41.0,1.0,2020-05-24,14:28:00,Cash,7.0,0.48,41.0,5,14
9732,WALM089,Southlake,Fashion accessories,29.0,1.0,2020-06-11,8:18:00,Cash,5.0,0.33,29.0,6,8
9733,WALM058,Port Arthur,Home and lifestyle,62.0,3.0,2021-12-23,10:04:00,Cash,4.0,0.33,186.0,12,10
9734,WALM099,Weatherford,Fashion accessories,46.0,2.0,2020-06-04,10:29:00,Cash,5.0,0.18,92.0,6,10
9735,WALM084,Schertz,Home and lifestyle,55.0,1.0,2023-06-13,9:07:00,Cash,5.0,0.33,55.0,6,9
9736,WALM009,Plano,Fashion accessories,67.0,2.0,2020-02-19,12:11:00,Cash,4.0,0.48,134.0,2,12
9737,WALM003,San Antonio,Home and lifestyle,42.0,1.0,2020-01-25,8:54:00,Cash,7.0,0.48,42.0,1,8
